LE_at_birth,Access_to_Electricity,Gender_Development_Index,Human_Development_Index,Gender_Inequality_Index
62.987,26.9,0.991,0.49,0.556
73.91463415,100.0,1.022,0.854,0.142
81.8,100.0,0.987,0.921,0.072
70.45609756,100.0,1.024,0.843,0.23
72.122,97.2,0.838,0.635,0.481
71.592,99.6,1.014,0.746,0.253
63.544,12.9,0.944,0.499,0.481
79.057,99.4,0.937,0.7,0.374
72.757,100.0,0.951,0.76,0.371
78.716,99.7,0.987,0.75,0.35
57.357,99.0,0.987,0.948,0.423
81.74634146,98.2,0.959,0.872,0.053
64.815,14.0,0.899,0.543,0.549
76.4902439,99.7,0.966,0.817,0.161
68.585,81.2,1.022,0.726,0.336
56.492,22.4,0.911,0.427,0.633
57.304,37.6,0.867,0.51,0.647
70.35121951,99.4,0.952,0.901,0.362
59.729,9.0,0.951,0.478,0.58
67.013,99.6,0.993,0.785,0.27
58.694,47.4,0.969,0.611,0.484
51.961,15.2,0.81,0.362,0.704
51.707,55.6,0.85,0.506,0.677
72.704,81.9,0.942,0.634,0.45
81.30487805,100.0,0.966,0.929,0.041
81.75121951,98.8,0.995,0.882,0.033
67.965,77.4,0.927,0.57,0.498
81.40487805,54.7,0.991,0.792,0.144
77.246,98.5,0.95,0.809,0.335
65.15,89.3,0.741,0.518,0.739
77.038,89.1,0.972,0.725,0.493
74.967,92.1,0.957,0.75,0.43
70.835,100.0,0.956,0.661,0.443
63.961,17.8,0.909,0.518,0.592
76.156,100.0,1.007,0.891,0.15
80.72195122,100.0,0.971,0.845,0.098
72.757,99.0,0.97,0.68,0.454
79.536,100.0,1.012,0.834,0.54
78.002,98.1,0.984,0.81,0.314
70.57878049,99.5,1.023,0.763,0.282
64.426,15.2,0.859,0.508,0.423
76.626,100.0,0.891,0.845,0.307
63.678,43.1,0.87,0.497,0.594
63.264,57.0,0.89,0.496,0.666
82.24634146,100.0,0.975,0.923,0.07
56.313,36.60369492,0.876,0.432,0.653
71.771,95.0,0.98,0.667,0.398
74.152,99.9,0.964,0.785,0.139
55.751,3.8,0.838,0.585,0.519
66.328,65.0,0.899,0.573,0.536
69.682,94.6,1.012,0.679,0.488
79.03682927,100.0,0.99,0.848,0.186
80.32195122,100.0,0.989,0.9,0.07
82.06097561,100.0,0.99,0.932,0.048
51.486,22.2,0.906,0.546,0.564
63.827,90.4,0.97,0.573,0.486
50.781,8.1,0.76,0.386,0.699
58.684,41.0,0.808,0.499,0.605
77.083,99.4,0.998,0.747,0.364
68.885,99.0,0.894,0.656,0.334
68.74,99.9,0.954,0.73,0.318
66.44,72.1,0.961,0.63,0.411
74.329,94.9,0.964,0.725,0.429
73.962,100.0,0.987,0.806,0.364
75.65,99.7,0.91,0.727,0.294
76.297,100.0,0.917,0.799,0.162
62.96,16.4,0.932,0.51,0.569
65.614,13.9,0.951,0.509,0.548
71.1595122,100.0,1.014,0.773,0.024
77.936,99.6,1.017,0.805,0.268
78.74146341,100.0,0.989,0.917,0.075
69.99,99.8,0.945,0.711,0.29
73.196,100.0,0.866,0.774,0.36
73.775,100.0,1.0,0.668,0.32
72.391,97.0,0.953,0.71,0.338
62.533,85.2,0.893,0.69,0.431
59.878,30.1,0.855,0.554,0.581
57.458,40.6,0.953,0.543,0.434
72.14,89.5,0.63,0.479,0.718
60.04,34.9,0.884,0.524,0.531
78.407,100.0,0.941,0.792,0.336
79.044,99.9,0.921,0.859,0.104
76.755,100.0,0.995,0.846,0.189
70.518,99.7,0.985,0.739,0.313
82.3,100.0,0.972,0.931,0.117
81.4902439,100.0,0.972,0.909,0.057
71.116,100.0,0.983,0.745,0.345
59.868,10.5,0.992,0.455,0.096
82.29512195,100.0,0.971,0.921,0.068
59.125,100.0,0.825,0.524,0.395
58.359,19.2,0.881,0.408,0.687
69.986,62.4,0.874,0.583,0.57
77.445,95.9,0.992,0.807,0.53
79.328,100.0,0.987,0.83,0.23
75.659,99.9,0.966,0.756,0.167
72.97073171,100.0,1.017,0.852,0.15
74.765,98.4,0.972,0.709,0.23
67.163,90.0,0.94,0.684,0.437
74.306,99.7,0.989,0.752,0.44
76.476,100.0,1.027,0.757,0.294
70.049,91.4,0.925,0.643,0.406
65.031,60.0,0.983,0.696,0.485
50.566,12.0,0.794,0.37,0.684
79.98780488,100.0,1.004,0.925,0.109
83.19756098,100.0,0.967,0.943,0.042
76.763,100.0,0.972,0.719,0.288
70.333,100.0,0.817,0.794,0.233
57.208,61.9,0.848,0.502,0.649
58.935,56.8,0.837,0.572,0.584
76.043,97.8,0.989,0.909,0.433
76.13902439,99.4,0.975,0.796,0.318
77.853,98.7,1.013,0.817,0.47
80.109,100.0,0.98,0.865,0.117
84.56,100.0,0.985,0.887,0.186
79.3902439,100.0,0.965,0.937,0.078
80.7,100.0,0.98,0.866,0.171
75.11219512,98.5,0.984,0.772,0.432
61.27,46.3,0.86,0.607,0.439
76.622,99.0,0.976,0.76,0.396
70.415,99.8,0.883,0.699,0.567
83.22926829,100.0,0.98,0.937,0.079
68.526,100.0,1.021,0.722,0.167
62.905,27.2,0.879,0.45,0.614
81.1804878,100.0,0.988,0.927,0.057
67.376,100.0,0.941,0.729,0.364
82.7195122,100.0,0.989,0.892,0.088
64.974,87.1,0.947,0.651,0.561
81.30487805,100.0,0.98,0.924,0.057
73.70243902,100.0,0.982,0.733,0.362
63.045,18.0,0.919,0.595,0.554
57.886,27.9,0.838,0.435,0.637
58.61,17.2,0.727,0.466,0.637
81.38536585,100.0,0.968,0.879,0.118
76.44146341,14.5,0.933,0.637,0.555
67.882,86.9,0.964,0.688,0.477
70.96097561,88.7,0.872,0.709,0.429
77.47804878,100.0,0.99,0.841,0.119
62.987,39.6,0.898,0.553,0.66
75.76341463,96.1,0.988,0.71,0.248
69.533,97.0,0.924,0.687,0.485
69.074,85.1,0.835,0.619,0.558
80.62682927,100.0,0.977,0.914,0.115
74.782,86.4,0.967,0.773,0.527
77.625,99.2,0.813,0.614,0.571
82.86097561,100.0,0.967,0.938,0.07
82.15365854,100.0,0.974,0.908,0.114
83.0902439,100.0,0.944,0.92,0.082
69.34926829,93.3,1.0,0.714,0.394
74.789,99.8,0.94,0.768,0.468
78.7404878,100.0,0.966,0.914,0.124
71.44,100.0,1.008,0.774,0.229
60.088,36.0,0.928,0.558,0.538
69.736,100.0,0.978,0.569,0.47
81.72195122,100.0,0.934,0.906,0.1
79.445,100.0,1.0,0.823,0.319
78.973,99.7,0.893,0.75,0.462
57.125,9.4,0.84,0.472,0.705
71.511,75.5,0.976,0.689,0.26
74.39512195,91.7,0.961,0.76,0.387
50.033,27.8,0.99,0.496,0.555
74.51707317,100.0,0.998,0.861,0.135
82.22926829,100.0,0.993,0.926,0.051
73.278,100.0,0.98,0.781,0.235
70.87,97.3,0.841,0.644,0.476
78.462,99.8,0.995,0.75,0.277
61.958,23.0,0.908,0.502,0.562
79.424,100.0,0.937,0.778,0.373
79.272,99.2,0.958,0.705,0.366
73.90487805,99.8,0.984,0.755,0.159
57.9,34.2,0.845,0.485,0.663
82.04634146,100.0,0.98,0.881,0.187
65.056,52.0,0.956,0.553,0.552
76.44146341,100.0,0.977,0.837,0.151
69.047,100.0,1.027,0.757,0.097
58.232,24.8,0.931,0.433,0.548
64.155,38.8,0.867,0.537,0.637
74.19439024,99.5,0.952,0.793,0.37
60.882,11.9,0.947,0.487,0.589
75.146,99.7,0.988,0.792,0.263
59.822,48.4,1.007,0.621,0.541
60.786,17.2,0.813,0.37,0.66
63.961,54.2,0.862,0.512,0.573
67.471,81.9,1.0,0.641,0.443
81.70731707,100.0,0.963,0.931,0.051
82.1,100.0,0.997,0.952,0.044
68.085,84.9,0.934,0.576,0.498
81.45682927,100.0,0.963,0.865,0.141
77.446,100.0,0.937,0.751,0.331
65.284,90.1,0.87,0.527,0.555
77.248,96.69554901,1.033,0.794,0.438
75.4195122,92.9,0.95,0.755,0.377
70.123,89.8,0.978,0.696,0.436
64.259,18.1,0.913,0.533,0.586
77.60243902,100.0,1.005,0.865,0.145
81.12195122,100.0,0.985,0.848,0.091
72.878,99.0,0.971,0.716,0.461
73.808,100.0,1.036,0.609,0.531
74.9097561,98.4,0.987,0.811,0.316
72.4195122,73.6,0.957,0.65,0.277
64.94,19.8,0.942,0.513,0.417
76.757,100.0,0.894,0.852,0.303
50.954,44.9,0.863,0.574,0.579
69.413,97.241124,0.886,0.502,0.453
82.49512195,100.0,0.967,0.927,0.061
56.393,28.8,0.878,0.461,0.652
71.746,97.4,0.977,0.666,0.395
75.33658537,99.7,0.971,0.788,0.401
54.973,4.3,0.875,0.41,0.604
66.845,68.6,0.908,0.584,0.568
69.782,94.6,0.999,0.736,0.485
76.81219512,100.0,0.989,0.849,0.156
80.32195122,100.0,0.999,0.902,0.067
70.88292683,53.1,0.951,0.631,0.225
53.05,65.0,0.961,0.571,0.45
63.153,90.2,0.842,0.553,0.482
51.202,8.4,0.763,0.393,0.699
58.853,45.7,0.814,0.505,0.595
77.415,99.5,1.009,0.778,0.419
69.069,99.1,0.898,0.656,0.336
68.614,100.0,0.937,0.734,0.189
72.713,100.0,0.916,0.604,0.404
70.54,99.4,0.965,0.579,0.353
74.215,100.0,0.988,0.809,0.049
75.65,99.8,1.02,0.73,0.362
74.884,100.0,0.922,0.809,0.346
63.873,23.5,0.918,0.515,0.57
60.408,20.4,0.857,0.604,0.542
67.114,98.1,1.019,0.773,0.162
77.366,98.5,1.018,0.808,0.328
78.84146341,100.0,0.964,0.919,0.217
70.234,99.8,0.946,0.686,0.559
72.853,100.0,1.019,0.77,0.486
75.971,99.2,1.001,0.747,0.317
72.463,97.9,0.953,0.711,0.447
63.38,85.9,0.978,0.712,0.433
60.699,27.9,0.941,0.742,0.498
58.846,32.3,0.896,0.576,0.598
62.659,71.5,0.673,0.478,0.699
60.655,55.6,0.904,0.726,0.53
78.644,100.0,1.024,0.795,0.204
79.223,100.0,0.922,0.865,0.126
79.184,99.7,1.0,0.848,0.345
74.436,100.0,0.986,0.766,0.309
82.4,89.1,0.961,0.746,0.111
74.186,100.0,0.964,0.75,0.477
71.451,100.0,0.958,0.939,0.08
60.217,11.4,0.78,0.428,0.517
80.99268293,100.0,0.972,0.924,0.063
59.377,29.6,0.861,0.408,0.622
58.845,16.2,0.915,0.504,0.386
65.474,74.0,1.025,0.602,0.557
74.61463415,100.0,0.977,0.762,0.218
79.405,98.4,0.932,0.858,0.238
76.182,99.7,0.92,0.833,0.165
73.62439024,97.4,1.014,0.812,0.139
78.67804878,91.8,0.976,0.708,0.418
67.318,91.5,0.956,0.69,0.431
74.332,100.0,0.989,0.753,0.437
51.26,100.0,1.03,0.717,0.235
70.343,95.4,0.929,0.627,0.498
63.818,81.9,0.942,0.702,0.489
52.793,12.7,0.788,0.381,0.68
81.81560976,100.0,0.984,0.901,0.103
82.89756098,100.0,0.991,0.955,0.039
75.5202439,99.7,0.965,0.846,0.277
74.764,100.0,0.971,0.786,0.286
55.558,62.6,0.858,0.513,0.648
59.658,58.6,0.87,0.535,0.582
76.257,98.2,1.029,0.754,0.43
74.62,86.4,0.994,0.663,0.571
79.086,99.4,0.98,0.798,0.31
77.772,93.4,0.952,0.773,0.312
80.966,100.0,0.977,0.871,0.117
78.57804878,100.0,0.986,0.891,0.139
82.69756098,100.0,0.969,0.938,0.078
80.70243902,100.0,0.975,0.936,0.035
72.953,99.0,1.004,0.736,0.471
75.622,92.0,0.925,0.68,0.429
76.789,98.8,0.96,0.765,0.388
72.553,99.3,0.903,0.706,0.563
82.83170732,100.0,0.981,0.889,0.074
77.5902439,100.0,0.986,0.882,0.13
63.649,99.4,0.864,0.46,0.536
81.4804878,100.0,0.989,0.93,0.044
72.25365854,93.2,0.939,0.729,0.346
78.59756098,98.2,0.962,0.892,0.097
65.46,87.3,0.909,0.534,0.557
80.95609756,100.0,0.965,0.924,0.13
73.297,100.0,1.028,0.79,0.469
62.829,74.0,0.912,0.607,0.554
58.134,34.9,0.838,0.44,0.63
59.128,9.4,0.875,0.472,0.626
81.03658537,100.0,0.98,0.902,0.122
72.103,90.5,0.959,0.67,0.454
68.201,88.0,0.965,0.684,0.476
72.487,90.0,0.986,0.613,0.424
75.92439024,100.0,0.984,0.843,0.144
63.246,40.8,0.903,0.529,0.619
75.56829268,100.0,0.985,0.838,0.17
58.899,100.0,0.929,0.695,0.478
69.636,88.0,0.838,0.649,0.525
68.816,100.0,0.975,0.646,0.109
75.124,100.0,1.013,0.776,0.514
69.44,99.4,0.986,0.675,0.284
82.86097561,100.0,0.974,0.945,0.063
82.05121951,100.0,0.984,0.915,0.047
82.54390244,100.0,0.968,0.937,0.079
75.98536585,94.9,0.988,0.598,0.468
82.80243902,99.9,0.876,0.718,0.464
81.45121951,100.0,0.967,0.918,0.115
71.97,100.0,0.997,0.805,0.214
61.892,32.3,0.929,0.561,0.532
69.873,62.7,0.916,0.46,0.484
82.02439024,89.3,0.934,0.909,0.12
70.353,50.6,0.845,0.705,0.316
79.229,99.7,0.986,0.746,0.297
59.148,22.4,0.846,0.473,0.66
68.816,99.4,0.975,0.699,0.267
74.927,94.3,0.993,0.764,0.389
51.101,31.8,1.018,0.503,0.558
74.32195122,100.0,1.023,0.816,0.136
82.29268293,100.0,0.984,0.915,0.067
74.4804878,100.0,1.027,0.778,0.227
72.92,97.3,0.844,0.654,0.451
69.24,99.9,1.016,0.749,0.264
68.189,23.8,0.955,0.607,0.559
79.695,99.8,0.917,0.736,0.362
72.70487805,86.0,0.954,0.768,0.139
75.40243902,99.9,0.939,0.762,0.155
51.272,37.6,0.716,0.416,0.659
81.89756098,100.0,0.968,0.889,0.075
77.687,93.9,0.947,0.562,0.493
76.44878049,99.9,0.968,0.822,0.146
69.498,88.0,1.029,0.732,0.59
59.729,24.0,0.924,0.44,0.603
44.486,22.2,0.872,0.544,0.457
77.72195122,99.6,0.957,0.795,0.396
61.378,10.8,0.95,0.491,0.585
65.673,99.9,0.981,0.856,0.261
60.7,51.6,1.0,0.628,0.598
61.083,16.6,0.819,0.376,0.669
51.841,52.5,0.862,0.465,0.676
54.278,83.2,0.873,0.562,0.442
70.96097561,100.0,0.965,0.623,0.364
79.64146341,100.0,0.988,0.912,0.04
67.456,82.0,0.86,0.579,0.495
81.61243902,100.0,0.979,0.931,0.136
77.687,97.7,0.936,0.823,0.347
65.697,91.0,0.754,0.534,0.665
77.468,91.6,1.001,0.713,0.433
71.96097561,93.9,0.848,0.727,0.425
81.49268293,89.1,0.882,0.698,0.43
64.701,18.4,0.84,0.541,0.581
77.45121951,100.0,0.989,0.868,0.134
81.12439024,100.0,0.985,0.85,0.08
73.191,99.1,0.976,0.723,0.458
80.064,100.0,0.982,0.846,0.523
74.91219512,98.8,0.975,0.813,0.318
71.18341463,95.5,0.959,0.824,0.375
65.298,22.8,0.948,0.515,0.41
76.918,100.0,0.895,0.859,0.293
61.049,48.0,0.891,0.508,0.513
66.879,50.6,0.909,0.505,0.53
82.74390244,100.0,0.981,0.927,0.057
69.227,78.46138,0.88,0.453,0.657
71.814,99.7,0.981,0.668,0.385
79.328,99.9,0.973,0.794,0.159
55.566,4.8,0.867,0.412,0.647
60.001,67.3,0.902,0.401,0.528
70.8,100.0,1.001,0.687,0.442
76.56341463,100.0,0.991,0.851,0.191
80.77560976,100.0,0.975,0.903,0.063
83.98487805,100.0,0.991,0.937,0.063
55.019,64.1,0.967,0.575,0.559
67.423,90.0,0.984,0.556,0.473
47.786,7.7,0.763,0.389,0.697
53.883,44.7,0.91,0.514,0.592
77.717,100.0,1.01,0.781,0.187
69.306,98.0,0.901,0.657,0.329
74.41634146,100.0,1.009,0.74,0.189
68.523,67.3,0.821,0.614,0.397
70.607,99.9,0.966,0.73,0.637
82.62682927,100.0,0.991,0.816,0.142
75.692,92.6,0.919,0.733,0.283
74.41219512,100.0,0.919,0.817,0.335
64.651,26.2,0.936,0.52,0.569
66.787,18.5,0.911,0.6,0.542
74.899,100.0,1.015,0.833,0.283
77.483,99.7,0.99,0.811,0.297
70.445,39.1,0.823,0.568,0.328
76.912,99.9,0.945,0.701,0.297
78.09268293,100.0,1.018,0.767,0.21
78.016,99.3,1.004,0.653,0.316
77.853,98.2,0.951,0.766,0.443
72.89,85.3,0.975,0.716,0.443
66.824,31.1,0.95,0.562,0.461
59.591,33.7,0.934,0.582,0.54
63.136,97.7,0.682,0.481,0.692
61.092,68.0,0.9,0.596,0.529
78.86,99.9,0.988,0.826,0.191
79.335,97.7,0.921,0.9,0.118
76.308,99.9,0.996,0.847,0.338
74.664,99.8,0.986,0.765,0.306
82.44878049,100.0,0.974,0.935,0.101
81.64146341,100.0,0.964,0.921,0.082
63.136,73.7,0.955,0.75,0.583
60.793,8.5,0.929,0.43,0.514
79.96829268,100.0,0.973,0.927,0.085
50.957,14.3,0.867,0.53,0.618
52.589,16.6,0.889,0.427,0.578
71.09,75.9,0.893,0.612,0.551
75.33658537,97.3,0.994,0.809,0.252
79.557,100.0,0.927,0.865,0.236
76.808,100.0,0.921,0.802,0.167
73.82682927,100.0,1.013,0.813,0.121
82.35609756,99.7,0.977,0.638,0.41
67.628,91.0,0.964,0.701,0.43
74.442,97.9,0.937,0.755,0.31
73.278,100.0,1.003,0.794,0.296
71.344,99.3,0.931,0.744,0.486
67.712,64.2,0.983,0.713,0.48
53.46,13.4,0.795,0.391,0.687
81.92487805,100.0,0.985,0.913,0.087
81.1902439,100.0,0.996,0.956,0.039
80.079,100.0,0.966,0.85,0.259
77.218,100.0,0.935,0.74,0.267
56.508,64.3,0.861,0.553,0.645
60.233,59.8,0.873,0.564,0.579
76.471,98.4,0.991,0.807,0.427
75.742,87.5,0.982,0.67,0.391
79.459,99.5,0.983,0.803,0.312
71.256,100.0,0.99,0.774,0.174
81.056,100.0,1.025,0.877,0.101
79.02682927,100.0,0.986,0.895,0.138
80.9902439,100.0,0.97,0.941,0.081
80.85365854,100.0,0.979,0.943,0.034
72.987,98.9,0.942,0.755,0.457
75.732,99.0,0.944,0.692,0.428
76.763,98.7,0.978,0.762,0.376
70.844,100.0,0.979,0.713,0.443
83.32926829,100.0,0.966,0.895,0.07
77.64146341,100.0,0.967,0.885,0.126
64.392,42.9,0.872,0.47,0.651
82.86097561,100.0,0.989,0.931,0.048
67.24,95.1,0.975,0.735,0.342
82.57317073,100.0,0.988,0.895,0.092
75.622,88.1,0.904,0.623,0.555
81.15609756,100.0,0.955,0.927,0.125
73.569,100.0,0.984,0.794,0.268
63.635,79.3,0.929,0.611,0.55
58.763,33.5,0.838,0.45,0.638
59.674,22.9,0.873,0.478,0.744
81.38780488,100.0,0.976,0.877,0.124
72.355,91.8,0.931,0.729,0.366
69.478,89.0,0.969,0.62,0.471
54.278,94.6,0.989,0.618,0.423
78.02195122,100.0,0.986,0.708,0.157
63.392,40.4,0.906,0.512,0.774
76.47560976,100.0,0.971,0.843,0.272
69.798,92.6,0.933,0.699,0.469
70.117,89.6,0.848,0.639,0.604
79.405,100.0,0.977,0.948,0.154
75.6,100.0,0.881,0.786,0.457
68.988,99.7,0.837,0.773,0.543
82.20487805,100.0,0.978,0.948,0.053
82.40731707,100.0,0.974,0.913,0.101
83.24390244,100.0,0.97,0.887,0.075
72.02,96.6,0.984,0.712,0.379
74.921,96.69554901,0.981,0.722,0.442
83.98487805,100.0,0.968,0.921,0.102
72.41,85.2,0.939,0.947,0.19
62.163,53.1,0.928,0.569,0.527
61.996,68.8,0.925,0.463,0.475
82.27560976,100.0,0.936,0.92,0.086
79.701,100.0,1.008,0.833,0.296
79.505,99.8,0.947,0.743,0.464
55.236,17.7,0.851,0.478,0.655
67.24,95.8,0.975,0.696,0.268
75.331,97.5,0.959,0.696,0.295
52.264,35.1,0.925,0.54,0.427
74.67073171,100.0,1.023,0.868,0.154
82.68536585,100.0,0.987,0.929,0.063
74.5804878,100.0,1.028,0.855,0.225
73.284,97.8,0.843,0.661,0.522
69.917,99.9,1.014,0.71,0.257
64.997,22.9,0.95,0.505,0.556
71.46341463,100.0,0.934,0.741,0.355
74.412,99.5,0.957,0.772,0.376
75.4,100.0,0.938,0.767,0.155
58.731,12.6,0.861,0.421,0.677
82.45365854,100.0,0.965,0.93,0.19
65.685,55.6,0.954,0.572,0.51
76.44146341,100.0,0.967,0.885,0.126
69.865,90.8,1.03,0.748,0.33
67.497,7.4,0.919,0.443,0.541
64.768,41.2,0.875,0.541,0.633
74.746,99.7,0.956,0.801,0.391
62.209,11.0,0.956,0.498,0.58
75.289,99.9,0.977,0.803,0.147
61.682,49.7,1.014,0.632,0.454
61.629,17.0,0.823,0.383,0.665
63.854,59.3,0.859,0.521,0.593
68.613,83.9,0.959,0.653,0.434
75.69512195,100.0,0.874,0.598,0.497
82.40731707,100.0,0.99,0.955,0.033
71.728,90.7,0.942,0.586,0.479
81.76097561,100.0,1.0,0.934,0.126
77.916,100.0,0.93,0.833,0.334
65.88,91.8,0.775,0.541,0.457
67.163,99.9,1.002,0.805,0.425
75.789,94.2,0.953,0.765,0.408
71.387,92.0,0.951,0.637,0.422
62.586,51.40877533,0.846,0.547,0.576
77.85121951,100.0,1.007,0.837,0.132
81.12439024,100.0,0.986,0.853,0.078
73.534,97.4,0.961,0.721,0.455
80.433,100.0,1.022,0.85,0.515
72.948,99.1,0.985,0.816,0.32
71.65121951,99.4,1.017,0.755,0.247
72.96731707,96.5,1.004,0.776,0.4
70.754,100.0,0.9,0.864,0.287
69.933,26.7,0.868,0.511,0.582
67.497,64.5,0.884,0.556,0.533
81.93170732,100.0,0.992,0.934,0.048
58.404,20.3,0.884,0.457,0.643
72.025,96.0,0.962,0.671,0.446
75.68780488,99.9,0.976,0.8,0.145
55.544,5.3,0.85,0.444,0.598
67.492,93.4,0.906,0.727,0.523
71.592,95.8,0.928,0.647,0.44
77.16585366,100.0,0.939,0.857,0.192
81.17560976,100.0,1.002,0.91,0.057
82.86097561,100.0,0.958,0.939,0.038
56.659,70.929888,0.934,0.586,0.476
61.794,89.8,0.874,0.56,0.526
53.347,9.2,0.75,0.59,0.695
60.655,46.8,0.825,0.518,0.648
78.049,100.0,0.996,0.75,0.27
69.549,99.3,0.904,0.694,0.295
68.777,100.0,0.955,0.742,0.187
67.446,99.9,0.896,0.604,0.39
70.661,97.0,0.887,0.769,0.633
71.869,99.9,0.927,0.815,0.159
75.786,100.0,0.925,0.737,0.273
76.66,100.0,0.927,0.823,0.323
65.386,32.8,0.938,0.808,0.37
60.805,26.7,0.918,0.552,0.369
71.47634146,100.0,1.036,0.779,0.275
77.99268293,99.7,1.021,0.815,0.078
78.53902439,100.0,0.996,0.922,0.216
75.29219512,99.9,0.944,0.825,0.286
72.058,100.0,1.018,0.757,0.322
73.938,99.3,0.915,0.688,0.385
72.622,89.9,0.957,0.717,0.409
68.478,83.9,1.012,0.719,0.418
61.794,35.4,0.954,0.543,0.545
60.306,8.6,0.855,0.586,0.537
63.016,97.7,0.703,0.482,0.678
61.68,42.9,0.953,0.597,0.538
74.901,100.0,0.991,0.927,0.17
83.33195122,100.0,1.022,0.897,0.112
74.84634146,100.0,0.991,0.764,0.328
67.57,99.7,1.023,0.768,0.261
82.5,100.0,0.966,0.937,0.096
81.64390244,100.0,0.934,0.916,0.138
72.248,100.0,0.951,0.753,0.311
59.241,9.3,0.806,0.428,0.51
81.49268293,100.0,0.973,0.913,0.057
49.021,26.3,0.785,0.486,0.615
59.536,17.0,0.893,0.525,0.6
71.788,88.0,0.902,0.569,0.534
74.81463415,98.1,0.993,0.808,0.314
79.689,81.2,0.928,0.623,0.63
76.935,100.0,0.922,0.772,0.162
74.12926829,98.7,1.01,0.817,0.111
73.562,94.2,0.98,0.707,0.47
67.701,91.8,0.95,0.708,0.424
74.827,99.8,0.86,0.759,0.421
76.936,100.0,1.033,0.889,0.289
66.787,97.7,0.933,0.647,0.473
69.478,74.0,1.037,0.722,0.376
55.161,4.4,0.805,0.398,0.691
81.83292683,94.2,0.987,0.913,0.083
83.55121951,100.0,0.967,0.957,0.034
76.53658537,99.7,0.944,0.853,0.318
77.248,100.0,0.981,0.764,0.217
58.48,65.6,0.87,0.75,0.576
60.81,60.9,0.876,0.571,0.578
70.567,100.0,0.991,0.761,0.427
76.593,100.0,0.982,0.865,0.297
79.377,100.0,0.98,0.807,0.307
73.344,99.4,0.958,0.792,0.31
81.328,100.0,0.981,0.887,0.105
79.086,100.0,0.981,0.897,0.343
80.99268293,100.0,0.971,0.944,0.079
81.10243902,100.0,0.965,0.944,0.084
76.156,100.0,1.006,0.757,0.454
75.743,99.5,0.873,0.744,0.44
76.972,99.2,0.965,0.762,0.376
71.302,100.0,0.916,0.716,0.438
83.28292683,100.0,0.975,0.897,0.068
78.09268293,100.0,1.024,0.887,0.186
64.838,44.3,0.903,0.48,0.621
81.63170732,100.0,0.989,0.934,0.042
78.016,100.0,0.974,0.688,0.34
82.57560976,100.0,0.989,0.898,0.112
66.189,86.3,0.907,0.706,0.549
81.25609756,100.0,0.972,0.93,0.117
76.56,100.0,0.983,0.8,0.315
64.013,79.0,0.857,0.616,0.538
59.109,22.8,0.847,0.458,0.614
60.066,26.0,0.902,0.481,0.63
79.98292683,100.0,0.97,0.836,0.129
70.8,93.3,0.929,0.685,0.52
68.667,100.0,0.885,0.694,0.518
72.692,86.5,0.972,0.617,0.424
78.32926829,100.0,1.014,0.708,0.492
63.854,43.3,0.902,0.539,0.637
75.81707317,100.0,0.98,0.845,0.248
77.68536585,98.1,0.933,0.708,0.468
64.057,98.6,0.851,0.644,0.51
82.15609756,100.0,0.976,0.934,0.086
75.971,99.4,0.888,0.789,0.455
70.413,72.39,0.81,0.556,0.653
80.47073171,100.0,0.977,0.954,0.056
82.55121951,100.0,0.983,0.911,0.094
80.53902439,100.0,0.968,0.888,0.07
71.911,92.8,0.991,0.715,0.372
75.502,100.0,0.887,0.718,0.436
78.66829268,87.0,0.97,0.922,0.093
79.274,100.0,0.955,0.811,0.132
62.481,55.8,0.936,0.572,0.515
70.515,99.3,0.919,0.662,0.47
82.62682927,100.0,0.974,0.92,0.08
79.781,100.0,1.008,0.887,0.258
79.654,99.9,0.894,0.789,0.462
59.674,24.2,0.857,0.481,0.557
72.482,70.6,0.973,0.714,0.264
75.403,97.5,0.962,0.771,0.423
53.064,19.5,0.9,0.518,0.56
70.86,100.0,1.02,0.672,0.247
79.83658537,100.0,0.999,0.919,0.058
74.62926829,100.0,1.03,0.724,0.204
73.66,100.0,0.847,0.67,0.437
76.42439024,100.0,1.015,0.765,0.242
65.094,22.9,0.951,0.507,0.561
79.943,97.0,0.934,0.746,0.332
74.138,100.0,0.959,0.775,0.336
75.95365854,100.0,0.938,0.885,0.143
59.132,34.8,0.849,0.426,0.708
82.34634146,100.0,0.973,0.901,0.184
65.843,69.8,0.955,0.65,0.513
76.48536585,100.0,0.972,0.773,0.124
70.237,93.6,1.025,0.732,0.326
63.544,24.3,0.945,0.445,0.565
54.941,42.9,0.883,0.545,0.496
74.51463415,99.6,0.986,0.695,0.384
62.977,67.1,0.848,0.505,0.523
75.476,100.0,0.992,0.787,0.242
62.293,52.5,0.987,0.635,0.449
62.16,17.6,0.852,0.39,0.637
52.305,9.9,0.808,0.526,0.67
73.554,99.5,0.958,0.942,0.192
81.76097561,100.0,0.964,0.937,0.029
80.85365854,100.0,0.989,0.959,0.023
68.91,86.6,0.931,0.594,0.469
77.72439024,100.0,0.966,0.876,0.112
69.606,100.0,0.928,0.728,0.333
72.463,44.7,0.754,0.483,0.543
77.795,93.7,1.007,0.811,0.424
75.879,94.8,0.951,0.745,0.404
71.516,96.8,0.981,0.704,0.353
65.103,19.2,0.925,0.552,0.729
77.75365854,100.0,1.006,0.875,0.125
81.42439024,100.0,0.987,0.859,0.077
73.644,99.3,0.971,0.724,0.454
80.717,100.0,0.956,0.849,0.297
